%DataLog%
Filename: LONG_DRIVE_BMW_M3_S58.csv
Vehicle ID: BMW-M3-G80-S58
Logger: Bootmod3 v2.5.1
--------------------------------------------------
Timestamp [s],(RAM) Engine Speed [1/min],Accel. Pedal [%],Throttle Angle [%],Boost (Pre-Throttle) [psig],(RAM) Boost Pressure (Target) [psig],Lambda Act. [AFR],Mass Air Flow [g/s],Ignition Timing [deg],Ignition Timing Corr. Cyl 3 [deg],HPFP Act. [psig],LPFP Act. (Raw) [psig],WGDC (Actual) [%],Oil Temp [deg C],Coolant Temp [deg C],Vehicle Speed [mph],Gear [-],STFT [%],Battery Voltage [V] 
69.035,1510.0,0.0,10.0,-7.0,24.5,14.68,11.76,30.6,0.0,1215.0,71.0,7.0,69.0,72.1,17.8,2,0.23,13.74
69.135,1500.0,0.0,10.0,-7.0,24.5,14.7,13.44,30.6,0.0,1210.0,71.0,7.0,69.0,72.1,17.7,2,0.03,13.74
69.235,1500.0,0.0,10.0,-7.0,24.5,14.72,13.6,30.6,0.0,1241.0,71.0,7.0,69.0,72.1,17.6,2,-0.17,13.74
69.335,1500.0,0.0,10.0,-7.0,24.5,14.74,9.95,30.6,0.0,1211.0,71.0,7.0,69.1,72.1,17.5,2,-0.36,13.74
69.435,1490.0,0.0,10.0,-7.0,24.5,14.75,10.93,30.6,0.0,1173.0,71.0,7.0,69.1,72.1,17.4,2,-0.54,13.74
69.535,1490.0,0.0,10.0,-7.0,24.5,14.77,11.62,30.6,0.0,1194.0,71.0,7.0,69.1,72.2,17.3,2,-0.7,13.74
69.635,1480.0,0.0,10.0,-7.0,24.5,14.78,9.81,30.6,0.0,1194.0,71.0,7.0,69.1,72.2,17.2,2,-0.82,13.74
69.735,1480.0,0.0,10.0,-7.0,24.5,14.79,11.13,30.6,0.0,1181.0,71.0,7.0,69.2,72.2,17.1,2,-0.92,13.74
69.835,1480.0,0.0,10.0,-7.0,24.5,14.8,9.37,30.6,0.0,1174.0,71.0,7.0,69.2,72.2,17.0,2,-0.98,13.74
69.935,1470.0,0.0,10.0,-7.0,24.5,14.8,11.87,30.6,0.0,1204.0,71.0,7.0,69.2,72.2,16.9,2,-1.0,13.74
70.035,1470.0,0.0,10.0,-7.0,24.5,14.8,12.17,30.6,0.0,1135.0,71.0,7.0,69.2,72.2,16.8,2,-0.98,13.74
70.135,1460.0,0.0,10.0,-7.0,24.5,14.79,10.03,30.6,0.0,1202.0,71.0,7.0,69.3,72.3,16.7,2,-0.92,13.74
70.235,1460.0,0.0,10.0,-7.0,24.5,14.78,13.73,30.6,0.0,1191.0,71.0,7.0,69.3,72.3,16.6,2,-0.83,13.74
70.335,1460.0,0.0,10.0,-7.0,24.5,14.77,12.39,30.6,0.0,1208.0,71.0,7.0,69.3,72.3,16.5,2,-0.7,13.74
70.435,1450.0,0.0,10.0,-7.0,24.5,14.75,11.55,30.6,0.0,1202.0,71.0,7.0,69.4,72.3,16.4,2,-0.54,13.74
70.535,1450.0,0.0,10.0,-7.0,24.5,14.74,14.06,30.6,0.0,1183.0,71.0,7.0,69.4,72.3,16.3,2,-0.36,13.74
70.635,1440.0,0.0,10.0,-7.0,24.5,14.72,14.77,30.6,0.0,1204.0,71.0,7.0,69.4,72.4,16.2,2,-0.17,13.74
70.735,1440.0,0.0,10.0,-7.0,24.5,14.7,9.01,30.6,0.0,1221.0,71.0,7.0,69.4,72.4,16.1,2,0.03,13.74
70.835,1440.0,0.0,10.0,-7.0,24.5,14.68,12.54,30.6,0.0,1204.0,71.0,7.0,69.5,72.4,16.0,2,0.23,13.74
70.935,1430.0,0.0,10.0,-7.0,24.5,14.66,9.09,30.6,0.0,1177.0,71.0,7.0,69.5,72.4,15.9,2,0.42,13.74
71.036,1430.0,0.0,10.0,-7.0,24.5,14.64,12.25,30.6,0.0,1181.0,71.0,7.0,69.5,72.4,15.8,2,0.59,13.74
71.136,1420.0,0.0,10.0,-7.0,24.5,14.63,11.31,30.6,0.0,1170.0,71.0,7.0,69.6,72.4,15.7,2,0.74,13.74
71.236,1420.0,0.0,10.0,-7.0,24.5,14.61,9.75,30.6,0.0,1185.0,71.0,7.0,69.6,72.5,15.6,2,0.86,13.74
71.336,1420.0,0.0,10.0,-7.0,24.5,14.61,10.19,30.6,0.0,1233.0,71.0,7.0,69.6,72.5,15.5,2,0.94,13.74
71.436,1410.0,0.0,10.0,-7.0,24.5,14.6,11.23,30.6,0.0,1217.0,71.0,7.0,69.6,72.5,15.4,2,0.99,13.74
71.536,1410.0,0.0,10.0,-7.0,24.5,14.6,12.96,30.6,0.0,1229.0,71.0,7.0,69.7,72.5,15.3,2,1.0,13.74
71.636,1400.0,0.0,10.0,-7.0,24.5,14.6,14.22,30.6,0.0,1177.0,71.0,7.0,69.7,72.5,15.2,2,0.97,13.74
71.736,1400.0,0.0,10.0,-7.0,24.5,14.61,9.76,30.6,0.0,1189.0,71.0,7.0,69.7,72.5,15.1,2,0.9,13.74
71.836,1400.0,0.0,10.0,-7.0,24.5,14.62,13.23,30.6,0.0,1214.0,71.0,7.0,69.7,72.6,15.0,2,0.79,13.74
71.936,1390.0,0.0,10.0,-7.0,24.5,14.63,6.77,30.6,0.0,1224.0,71.0,7.0,69.8,72.6,14.9,2,0.65,13.74
72.036,1390.0,0.0,10.0,-7.0,24.5,14.65,12.23,30.6,0.0,1198.0,71.0,7.0,69.8,72.6,14.8,2,0.49,13.74
72.136,1380.0,0.0,10.0,-7.0,24.5,14.67,10.94,30.6,0.0,1196.0,71.0,7.0,69.8,72.6,14.7,2,0.31,13.74
72.236,1380.0,0.0,10.0,-7.0,24.5,14.69,12.34,30.6,0.0,1146.0,71.0,7.0,69.9,72.6,14.6,2,0.11,13.74
72.336,1380.0,0.0,10.0,-7.0,24.5,14.71,10.43,30.6,0.0,1167.0,71.0,7.0,69.9,72.7,14.5,2,-0.09,13.74
72.436,1370.0,0.0,10.0,-7.0,24.5,14.73,12.09,30.6,0.0,1214.0,71.0,7.0,69.9,72.7,14.4,2,-0.28,13.74
72.536,1370.0,0.0,10.0,-7.0,24.5,14.75,8.32,30.6,0.0,1217.0,71.0,7.0,69.9,72.7,14.3,2,-0.47,13.74
72.636,1370.0,0.504417014530518,10.4,-7.0,24.5,14.76,7.34,30.6,0.0,1185.0,71.0,7.3,70.0,72.7,14.3,2,-0.63,13.74
72.736,1360.0,2.0029497456466903,11.6,-7.0,24.5,14.78,9.78,30.6,0.0,1197.0,71.0,8.1,70.0,72.7,14.2,2,-0.78,13.74
72.836,1360.0,3.496476145514809,12.8,-7.0,24.5,14.79,13.0,30.6,0.0,1227.0,71.0,9.0,70.0,72.7,14.1,2,-0.89,13.74
72.936,1360.0,4.981263175948716,14.0,-7.0,24.5,14.8,9.43,30.6,0.0,1218.0,71.0,9.8,70.0,72.8,14.1,2,-0.96,13.74
73.037,1360.0,6.453599642634465,15.2,-7.0,24.5,14.8,13.64,30.6,0.0,1184.0,71.0,10.6,70.1,72.8,14.0,2,-1.0,13.74
73.137,1360.0,7.909805471183376,16.3,-7.0,24.5,14.8,12.04,30.6,0.0,1180.0,71.0,11.4,70.1,72.8,14.0,2,-0.99,13.74
73.237,1350.0,9.34624090540136,17.5,-7.0,24.5,14.8,9.96,30.6,0.0,1233.0,71.0,12.2,70.1,72.8,14.0,2,-0.95,13.74
73.337,1360.0,10.75931560478401,18.6,-7.0,24.5,14.79,11.92,30.6,0.0,1182.0,71.0,13.0,70.2,72.8,14.0,2,-0.87,13.74
73.437,1360.0,12.145497618497949,19.7,-7.0,24.5,14.78,8.01,30.6,0.0,1204.0,71.0,13.8,70.2,72.8,14.0,2,-0.75,13.74
73.537,1360.0,13.50132221341853,20.8,5.1,24.5,14.76,26.85,20.92,0.0,1196.0,71.0,14.6,70.2,72.9,14.1,2,-0.61,13.74
73.637,1360.0,14.823400534158267,21.9,5.36,24.5,14.74,27.73,20.72,0.0,1202.0,71.0,15.3,70.2,72.9,14.1,2,-0.44,13.74
73.737,1360.0,16.108428073440354,22.9,5.61,24.5,14.73,26.13,20.51,0.0,1209.0,71.0,16.0,70.3,72.9,14.2,2,-0.25,13.74
73.837,1360.0,17.353192931646003,23.9,5.85,24.5,14.71,31.55,20.32,0.0,1227.0,71.0,16.7,70.3,72.9,14.2,2,-0.05,13.74
73.937,1370.0,18.55458384489072,24.8,6.09,24.5,14.69,29.62,20.13,0.0,1199.0,71.0,17.4,70.3,72.9,14.3,2,0.14,13.74
74.037,1370.0,19.709597961563674,25.8,6.31,24.5,14.67,23.7,19.95,0.0,1204.0,71.0,18.1,70.4,73.0,14.4,2,0.34,13.74
74.137,1380.0,20.81534834789293,26.7,6.53,24.5,14.65,31.34,19.78,0.0,1214.0,71.0,18.7,70.4,73.0,14.5,2,0.52,13.74
74.237,1380.0,21.869071203776294,27.5,6.74,24.5,14.63,24.84,19.61,0.0,1207.0,71.0,19.2,70.4,73.0,14.7,2,0.68,13.74
74.337,1390.0,22.868132770842337,28.3,6.93,24.5,14.62,31.57,19.45,0.0,1201.0,71.0,19.8,70.4,73.0,14.8,2,0.81,13.74
74.437,1390.0,23.810035915474593,29.0,7.12,24.5,14.61,28.94,19.31,0.0,1183.0,71.0,20.3,70.5,73.0,14.9,2,0.91,13.74
74.537,1400.0,24.692426370345164,29.8,7.29,24.5,14.6,28.36,19.17,0.0,1203.0,71.0,20.9,70.5,73.0,15.1,2,0.97,13.74
74.637,1400.0,25.513098618856944,30.4,7.45,24.5,14.6,34.23,19.04,0.0,1199.0,71.0,21.3,70.5,73.1,15.2,2,1.0,13.74
74.737,1410.0,26.270001407786477,31.0,7.6,24.5,14.6,34.15,18.92,0.0,1173.0,71.0,21.7,70.5,73.1,15.4,2,0.98,13.74
74.837,1420.0,26.96124287434881,31.6,7.73,24.5,14.61,30.93,18.81,0.0,1218.0,71.0,22.1,70.6,73.1,15.6,2,0.93,13.74
74.937,1420.0,27.58509527486912,32.1,7.86,24.5,14.62,29.13,18.71,0.0,1223.0,71.0,22.5,70.6,73.1,15.7,2,0.84,13.74
75.038,1430.0,28.139999303242167,32.5,7.97,24.5,14.63,33.98,18.63,0.0,1231.0,71.0,22.8,70.6,73.1,15.9,2,0.71,13.74
75.138,1440.0,28.624567988385454,32.9,8.06,24.5,14.64,34.23,18.55,0.0,1220.0,71.0,23.0,70.7,73.1,16.1,2,0.56,13.74
75.238,1450.0,29.037590160944596,33.2,8.14,24.5,14.66,31.28,18.49,0.0,1174.0,71.0,23.2,70.7,73.2,16.3,2,0.39,13.74
75.338,1450.0,29.378033480585998,33.5,8.21,24.5,14.68,33.72,18.43,0.0,1210.0,71.0,23.4,70.7,73.2,16.5,2,0.2,13.74
75.438,1460.0,29.64504701631001,33.7,8.26,24.5,14.7,33.61,18.39,0.0,1166.0,71.0,23.6,70.7,73.2,16.7,2,-0.0,13.74
75.538,1470.0,29.837963373335285,33.9,8.3,24.5,14.72,29.92,18.36,0.0,1235.0,71.0,23.7,70.8,73.2,16.9,2,-0.2,13.74
75.638,1480.0,29.95630036123815,34.0,8.32,24.5,14.74,33.59,18.34,0.0,1219.0,71.0,23.8,70.8,73.2,17.1,2,-0.39,13.74
75.738,1490.0,29.999762199177564,34.0,8.33,24.5,14.76,34.13,18.34,0.0,1199.0,71.0,23.8,70.8,73.2,17.3,2,-0.57,13.74
75.838,1490.0,29.96824025519316,34.0,8.32,24.5,14.77,32.85,18.34,0.0,1202.0,71.0,23.8,70.8,73.3,17.5,2,-0.72,13.74
75.938,1500.0,29.861813317728597,33.9,8.3,24.5,14.78,35.5,18.36,0.0,1202.0,71.0,23.7,70.9,73.3,17.7,2,-0.84,13.74
76.038,1510.0,29.680747398701453,33.7,8.27,24.5,14.79,35.44,18.39,0.0,1192.0,71.0,23.6,70.9,73.3,17.9,2,-0.93,13.74
76.138,1520.0,29.425495068611987,33.5,8.22,24.5,14.8,34.69,18.43,0.0,1214.0,71.0,23.4,70.9,73.3,18.1,2,-0.99,13.74
76.238,1530.0,29.09669432535259,33.3,8.15,24.5,14.8,36.4,18.48,0.0,1214.0,71.0,23.3,71.0,73.3,18.3,2,-1.0,13.74
76.338,1530.0,28.695166999545272,33.0,8.07,24.5,14.8,30.57,18.54,0.0,1181.0,71.0,23.1,71.0,73.4,18.4,2,-0.97,13.74
76.438,1540.0,28.221916700393177,32.6,7.98,24.5,14.79,39.57,18.61,0.0,1188.0,71.0,22.8,71.0,73.4,18.6,2,-0.91,13.74
76.538,1550.0,27.678126307180207,32.1,7.87,24.5,14.78,34.04,18.7,0.0,1217.0,71.0,22.5,71.0,73.4,18.8,2,-0.81,13.74
76.638,1550.0,27.0651550126888,31.7,7.75,24.5,14.77,35.76,18.8,0.0,1212.0,71.0,22.2,71.1,73.4,19.0,2,-0.67,13.74
76.738,1560.0,26.384534925925948,31.1,7.62,24.5,14.75,38.36,18.9,0.0,1181.0,71.0,21.8,71.1,73.4,19.1,2,-0.51,13.74
76.838,1570.0,25.637967242648415,30.5,7.48,24.5,14.73,31.21,19.02,0.0,1183.0,71.0,21.3,71.1,73.4,19.3,2,-0.33,13.74
76.938,1570.0,24.82731799325949,29.9,7.32,24.5,14.71,37.56,19.15,0.0,1190.0,71.0,20.9,71.1,73.5,19.4,2,-0.14,13.74
77.039,1580.0,23.954613378704707,29.2,7.15,24.5,14.69,35.59,19.28,0.0,1192.0,71.0,20.4,71.2,73.5,19.6,2,0.06,13.74
77.139,1580.0,23.022034706024616,28.4,6.96,24.5,14.67,35.63,19.43,0.0,1174.0,71.0,19.9,71.2,73.5,19.7,2,0.26,13.74
77.239,1590.0,22.0319129362234,27.6,6.77,24.5,14.66,34.17,19.59,0.0,1158.0,71.0,19.3,71.2,73.5,19.8,2,0.45,13.74
77.339,1590.0,20.98672285808004,26.8,6.56,24.5,14.64,32.53,19.75,0.0,1200.0,71.0,18.8,71.3,73.5,19.9,2,0.61,13.74
77.439,1600.0,19.88907690246546,25.9,6.35,24.5,14.62,35.14,19.92,0.0,1209.0,71.0,18.1,71.3,73.5,20.0,2,0.76,13.74
77.539,1600.0,18.741718612625775,25.0,6.12,24.5,14.61,33.95,20.1,0.0,1220.0,71.0,17.5,71.3,73.6,20.1,2,0.87,13.74
77.639,1600.0,17.54751578675285,24.0,5.89,24.5,14.6,31.74,20.29,0.0,1227.0,71.0,16.8,71.3,73.6,20.2,2,0.95,13.74
77.739,1610.0,16.30945330998265,23.0,5.65,24.5,14.6,32.81,20.48,0.0,1177.0,71.0,16.1,71.4,73.6,20.3,2,0.99,13.74
77.839,1610.0,15.030625693736539,22.0,5.4,24.5,14.6,32.22,20.68,0.0,1216.0,71.0,15.4,71.4,73.6,20.3,2,1.0,13.74
77.939,1610.0,13.714229341054628,21.0,5.14,24.5,14.6,34.06,20.89,0.0,1189.0,71.0,14.7,71.4,73.6,20.4,2,0.96,13.74
78.039,1610.0,12.363554557252698,19.9,-7.0,24.5,14.61,12.77,30.6,0.0,1199.0,71.0,13.9,71.4,73.6,20.4,2,0.88,13.74
78.139,1610.0,10.98197732587233,18.8,-7.0,24.5,14.62,9.2,30.6,0.0,1214.0,71.0,13.2,71.5,73.7,20.4,2,0.77,13.74
78.239,1610.0,9.572950870480565,17.7,-7.0,24.5,14.64,11.25,30.6,0.0,1169.0,71.0,12.4,71.5,73.7,20.4,2,0.63,13.74
78.339,1610.0,8.139997023408982,16.5,-7.0,24.5,14.65,12.83,30.6,0.0,1211.0,71.0,11.5,71.5,73.7,20.4,2,0.46,13.74
78.439,1610.0,6.686697423007377,15.3,-7.0,24.5,14.67,11.33,30.6,0.0,1184.0,71.0,10.7,71.6,73.7,20.3,2,0.28,13.74
78.539,1610.0,5.216684561413007,14.2,-7.0,24.5,14.69,13.68,30.6,0.0,1220.0,71.0,9.9,71.6,73.7,20.3,2,0.08,13.74
78.639,1600.0,3.733632705211851,13.0,-7.0,24.5,14.71,13.37,30.6,0.0,1200.0,71.0,9.1,71.6,73.8,20.2,2,-0.12,13.74
78.739,1600.0,2.241248711686043,11.8,-7.0,24.5,14.73,6.26,30.6,0.0,1197.0,71.0,8.3,71.6,73.8,20.1,2,-0.31,13.74
78.839,1600.0,0.743262763600733,10.6,-7.0,24.5,14.75,13.59,30.6,0.0,1246.0,71.0,7.4,71.7,73.8,20.0,2,-0.5,13.74
78.939,1590.0,0.0,10.0,-7.0,24.5,14.77,9.67,30.6,0.0,1199.0,71.0,7.0,71.7,73.8,19.9,2,-0.66,13.74
79.04,1590.0,0.0,10.0,-7.0,24.5,14.78,10.57,30.6,0.0,1199.0,71.0,7.0,71.7,73.8,19.8,2,-0.8,13.74
79.14,1580.0,0.0,10.0,-7.0,24.5,14.79,12.71,30.6,0.0,1150.0,71.0,7.0,71.8,73.8,19.7,2,-0.9,13.74
79.24,1580.0,0.0,10.0,-7.0,24.5,14.8,13.82,30.6,0.0,1232.0,71.0,7.0,71.8,73.9,19.6,2,-0.97,13.74
79.34,1580.0,0.0,10.0,-7.0,24.5,14.8,13.08,30.6,0.0,1200.0,71.0,7.0,71.8,73.9,19.5,2,-1.0,13.74
79.44,1570.0,0.0,10.0,-7.0,24.5,14.8,11.23,30.6,0.0,1234.0,71.0,7.0,71.8,73.9,19.4,2,-0.99,13.74
79.54,1570.0,0.0,10.0,-7.0,24.5,14.79,14.38,30.6,0.0,1173.0,71.0,7.0,71.9,73.9,19.3,2,-0.94,13.74
79.64,1560.0,0.0,10.0,-7.0,24.5,14.79,10.37,30.6,0.0,1199.0,71.0,7.0,71.9,73.9,19.2,2,-0.85,13.74
79.74,1560.0,0.0,10.0,-7.0,24.5,14.77,10.25,30.6,0.0,1197.0,71.0,7.0,71.9,73.9,19.1,2,-0.73,13.74
79.84,1560.0,0.0,10.0,-7.0,24.5,14.76,11.81,30.6,0.0,1156.0,71.0,7.0,71.9,74.0,19.0,2,-0.58,13.74
79.94,1550.0,0.0,10.0,-7.0,24.5,14.74,9.91,30.6,0.0,1209.0,71.0,7.0,72.0,74.0,18.9,2,-0.41,13.74
80.04,1550.0,0.0,10.0,-7.0,24.5,14.72,12.74,30.6,0.0,1188.0,71.0,7.0,72.0,74.0,18.8,2,-0.22,13.74
80.14,1540.0,0.0,10.0,-7.0,24.5,14.7,13.32,30.6,0.0,1211.0,71.0,7.0,72.0,74.0,18.7,2,-0.02,13.74
80.24,1540.0,0.0,10.0,-7.0,24.5,14.68,13.43,30.6,0.0,1215.0,71.0,7.0,72.1,74.0,18.6,2,0.18,13.74
80.34,1540.0,0.0,10.0,-7.0,24.5,14.66,11.13,30.6,0.0,1204.0,71.0,7.0,72.1,74.1,18.5,2,0.37,13.74
80.44,1530.0,0.0,10.0,-7.0,24.5,14.65,10.9,30.6,0.0,1218.0,71.0,7.0,72.1,74.1,18.4,2,0.55,13.74
80.54,1530.0,0.0,10.0,-7.0,24.5,14.63,14.4,30.6,0.0,1210.0,71.0,7.0,72.1,74.1,18.3,2,0.7,13.74
80.64,1520.0,0.0,10.0,-7.0,24.5,14.62,6.28,30.6,0.0,1203.0,71.0,7.0,72.2,74.1,18.2,2,0.83,13.74
80.74,1520.0,0.0,10.0,-7.0,24.5,14.61,10.08,30.6,0.0,1238.0,71.0,7.0,72.2,74.1,18.1,2,0.92,13.74
80.84,1520.0,0.0,10.0,-7.0,24.5,14.6,14.67,30.6,0.0,1159.0,71.0,7.0,72.2,74.1,18.0,2,0.98,13.74
80.94,1510.0,0.0,10.0,-7.0,24.5,14.6,6.31,30.6,0.0,1216.0,71.0,7.0,72.2,74.2,17.9,2,1.0,13.74
81.041,1510.0,0.0,10.0,-7.0,24.5,14.6,11.1,30.6,0.0,1194.0,71.0,7.0,72.3,74.2,17.8,2,0.98,13.74
81.141,1500.0,0.0,10.0,-7.0,24.5,14.61,13.0,30.6,0.0,1184.0,71.0,7.0,72.3,74.2,17.7,2,0.92,13.74
81.241,1500.0,0.0,10.0,-7.0,24.5,14.62,13.04,30.6,0.0,1206.0,71.0,7.0,72.3,74.2,17.6,2,0.82,13.74
81.341,1500.0,0.0,10.0,-7.0,24.5,14.63,11.91,30.6,0.0,1218.0,71.0,7.0,72.4,74.2,17.5,2,0.69,13.74
81.441,1490.0,0.0,10.0,-7.0,24.5,14.65,12.1,30.6,0.0,1209.0,71.0,7.0,72.4,74.2,17.4,2,0.53,13.74
81.541,1490.0,0.0,10.0,-7.0,24.5,14.66,10.55,30.6,0.0,1231.0,71.0,7.0,72.4,74.3,17.3,2,0.35,13.74
81.641,1480.0,0.0,10.0,-7.0,24.5,14.68,13.56,30.6,0.0,1206.0,71.0,7.0,72.4,74.3,17.2,2,0.16,13.74
81.741,1480.0,0.0,10.0,-7.0,24.5,14.7,10.09,30.6,0.0,1212.0,71.0,7.0,72.5,74.3,17.1,2,-0.04,13.74
81.841,1480.0,0.0,10.0,-7.0,24.5,14.72,9.89,30.6,0.0,1186.0,71.0,7.0,72.5,74.3,17.0,2,-0.23,13.74
81.941,1470.0,0.0,10.0,-7.0,24.5,14.74,10.43,30.6,0.0,1200.0,71.0,7.0,72.5,74.3,16.9,2,-0.42,13.74
82.041,1470.0,0.0,10.0,-7.0,24.5,14.76,10.76,30.6,0.0,1231.0,71.0,7.0,72.6,74.4,16.8,2,-0.59,13.74
82.141,1460.0,0.0,10.0,-7.0,24.5,14.77,10.05,30.6,0.0,1217.0,71.0,7.0,72.6,74.4,16.7,2,-0.74,13.74
82.241,1460.0,0.0,10.0,-7.0,24.5,14.79,11.95,30.6,0.0,1169.0,71.0,7.0,72.6,74.4,16.6,2,-0.86,13.74
82.341,1460.0,0.0,10.0,-7.0,24.5,14.79,9.77,30.6,0.0,1212.0,71.0,7.0,72.6,74.4,16.5,2,-0.94,13.74
82.441,1450.0,0.0,10.0,-7.0,24.5,14.8,10.05,30.6,0.0,1180.0,71.0,7.0,72.7,74.4,16.4,2,-0.99,13.74
82.541,1450.0,0.0,10.0,-7.0,24.5,14.8,13.14,30.6,0.0,1228.0,71.0,7.0,72.7,74.4,16.3,2,-1.0,13.74
82.641,1440.0,0.0,10.0,-7.0,24.5,14.8,9.53,30.6,0.0,1235.0,71.0,7.0,72.7,74.5,16.2,2,-0.96,13.74
82.741,1440.0,0.0,10.0,-7.0,24.5,14.79,12.32,30.6,0.0,1211.0,71.0,7.0,72.7,74.5,16.1,2,-0.89,13.74
82.841,1440.0,0.0,10.0,-7.0,24.5,14.78,10.8,30.6,0.0,1219.0,71.0,7.0,72.8,74.5,16.0,2,-0.79,13.74
82.941,1430.0,0.0,10.0,-7.0,24.5,14.76,11.48,30.6,0.0,1195.0,71.0,7.0,72.8,74.5,15.9,2,-0.65,13.74
83.042,1430.0,0.0,10.0,-7.0,24.5,14.75,13.08,30.6,0.0,1189.0,71.0,7.0,72.8,74.5,15.8,2,-0.48,13.74
83.142,1420.0,0.0,10.0,-7.0,24.5,14.73,12.52,30.6,0.0,1182.0,71.0,7.0,72.9,74.5,15.7,2,-0.3,13.74
83.242,1420.0,0.0,10.0,-7.0,24.5,14.71,8.32,30.6,0.0,1174.0,71.0,7.0,72.9,74.6,15.6,2,-0.1,13.74
83.342,1420.0,0.0,10.0,-7.0,24.5,14.69,11.84,30.6,0.0,1151.0,71.0,7.0,72.9,74.6,15.5,2,0.1,13.74
83.442,1410.0,0.0,10.0,-7.0,24.5,14.67,9.2,30.6,0.0,1194.0,71.0,7.0,72.9,74.6,15.4,2,0.29,13.74
83.542,1410.0,0.0,10.0,-7.0,24.5,14.65,12.98,30.6,0.0,1174.0,71.0,7.0,73.0,74.6,15.3,2,0.48,13.74
83.642,1400.0,0.0,10.0,-7.0,24.5,14.64,13.53,30.6,0.0,1197.0,71.0,7.0,73.0,74.6,15.2,2,0.64,13.74
83.742,1400.0,0.0,10.0,-7.0,24.5,14.62,6.16,30.6,0.0,1212.0,71.0,7.0,73.0,74.6,15.1,2,0.78,13.74
83.842,1400.0,0.0,10.0,-7.0,24.5,14.61,9.36,30.6,0.0,1196.0,71.0,7.0,73.0,74.7,15.0,2,0.89,13.74
83.942,1390.0,0.0,10.0,-7.0,24.5,14.6,14.76,30.6,0.0,1188.0,71.0,7.0,73.1,74.7,14.9,2,0.96,13.74
84.042,1390.0,0.0,10.0,-7.0,24.5,14.6,9.93,30.6,0.0,1212.0,71.0,7.0,73.1,74.7,14.8,2,1.0,13.74
84.142,1380.0,0.0,10.0,-7.0,24.5,14.6,10.57,30.6,0.0,1218.0,71.0,7.0,73.1,74.7,14.7,2,0.99,13.74
84.242,1380.0,0.0,10.0,-7.0,24.5,14.61,9.26,30.6,0.0,1220.0,71.0,7.0,73.2,74.7,14.6,2,0.95,13.74
84.342,1380.0,0.0,10.0,-7.0,24.5,14.61,10.71,30.6,0.0,1241.0,71.0,7.0,73.2,74.8,14.5,2,0.87,13.74
84.442,1370.0,0.0,10.0,-7.0,24.5,14.63,9.62,30.6,0.0,1227.0,71.0,7.0,73.2,74.8,14.4,2,0.75,13.74
84.542,1370.0,0.0,10.0,-7.0,24.5,14.64,8.37,30.6,0.0,1198.0,71.0,7.0,73.2,74.8,14.3,2,0.6,13.74
84.642,1360.0,0.0,10.0,-7.0,24.5,14.66,10.97,30.6,0.0,1179.0,71.0,7.0,73.3,74.8,14.2,2,0.43,13.74
84.742,1360.0,0.0,10.0,-7.0,24.5,14.68,11.87,30.6,0.0,1208.0,71.0,7.0,73.3,74.8,14.1,2,0.24,13.74
84.842,1360.0,0.0,10.0,-7.0,24.5,14.7,12.09,30.6,0.0,1182.0,71.0,7.0,73.3,74.8,14.0,2,0.05,13.74
84.942,1350.0,0.0,10.0,-7.0,24.5,14.72,10.37,30.6,0.0,1201.0,71.0,7.0,73.3,74.9,13.9,2,-0.15,13.74
85.043,1350.0,0.0,10.0,-7.0,24.5,14.73,7.09,30.6,0.0,1192.0,71.0,7.0,73.4,74.9,13.8,2,-0.35,13.74
85.143,1340.0,0.0,10.0,-7.0,24.5,14.75,9.55,30.6,0.0,1181.0,71.0,7.0,73.4,74.9,13.7,2,-0.53,13.74
85.243,1340.0,1.008691416634154,10.8,-7.0,24.5,14.77,11.18,30.6,0.0,1198.0,71.0,7.6,73.4,74.9,13.7,2,-0.68,13.74
85.343,1340.0,2.5059581247332456,12.0,-7.0,24.5,14.78,12.71,30.6,0.0,1247.0,71.0,8.4,73.5,74.9,13.6,2,-0.82,13.74
85.443,1340.0,3.996961242598319,13.2,-7.0,24.5,14.79,11.99,30.6,0.0,1205.0,71.0,9.2,73.5,74.9,13.5,2,-0.91,13.74
85.543,1330.0,5.47797403893402,14.4,-7.0,24.5,14.8,10.69,30.6,0.0,1173.0,71.0,10.1,73.5,75.0,13.5,2,-0.98,13.74
85.643,1330.0,6.945294753046168,15.6,-7.0,24.5,14.8,6.95,30.6,0.0,1170.0,71.0,10.9,73.5,75.0,13.4,2,-1.0,13.74
85.743,1330.0,8.395255847315287,16.7,-7.0,24.5,14.8,10.81,30.6,0.0,1250.0,71.0,11.7,73.6,75.0,13.4,2,-0.98,13.74
85.843,1330.0,9.824233174130791,17.9,-7.0,24.5,14.79,8.77,30.6,0.0,1193.0,71.0,12.5,73.6,75.0,13.4,2,-0.93,13.74
85.943,1330.0,11.228655034372752,19.0,-7.0,24.5,14.78,8.68,30.6,0.0,1161.0,71.0,13.3,73.6,75.0,13.4,2,-0.83,13.74
86.043,1330.0,12.605011104799228,20.1,4.92,24.5,14.77,24.45,21.06,0.0,1199.0,71.0,14.1,73.6,75.0,13.5,2,-0.71,13.74
86.143,1340.0,13.949861212026637,21.2,5.18,24.5,14.76,26.49,20.85,0.0,1221.0,71.0,14.8,73.7,75.1,13.5,2,-0.55,13.74
86.243,1340.0,15.259843931171257,22.2,5.44,24.5,14.74,27.12,20.65,0.0,1201.0,71.0,15.5,73.7,75.1,13.6,2,-0.38,13.74
